timestamp,price,pool_price,fee_zar,pool_zar,pool_usdc,pool_value_zar
2025-05-30 15:00:00,18.21,18.210315625694204,18.11728027653491,1045293.2006913372,57401.157793029146,2090568.284102398
2025-05-30 16:00:00,18.2,18.199997936341656,-0.11848994357824079,1044996.9758323916,57417.42276496347,2089994.0701547267
2025-05-30 17:00:00,18.17,18.169994000487154,-0.34476080666599546,1044135.0738157267,57464.800141801505,2088270.49239226
2025-05-30 18:00:00,18.15,18.149996000700845,-0.22994547587272118,1043560.2101260449,57496.44297914715,2087120.6501975656
2025-05-30 19:00:00,18.16,18.160002001876236,0.1150690551269848,1043847.8827638624,57480.603947951946,2087695.6504586698
2025-05-30 20:00:00,18.18,18.18000400230104,0.22992811610140712,1044422.7030541159,57448.980920022,2088845.176180116
2025-05-30 21:00:00,18.18,18.179999999199218,-4.6004027341764156e-05,1044422.5880440475,57448.987243677206,2088845.176134099
2025-05-30 22:00:00,18.2,18.200004002700748,0.22982472259326375,1044997.1498505307,57417.41318823121,2089994.0698763386
2025-05-30 23:00:00,18.19,18.189997998673956,-0.11494255932632137,1044709.7934522149,57433.2000217028,2089419.7018469889
2025-05-31 00:00:00,18.21,18.21000400310063,0.22978457638264527,1045284.2548931715,57401.64882529352,2090568.2800017665
2025-05-31 01:00:00,18.21,18.20999999919906,-4.59753079287687e-05,1045284.1399549016,57401.65513458962,2090568.2799557787
2025-05-31 02:00:00,18.21,18.210000000000157,9.19872039959592e-09,1045284.1399778984,57401.65513332726,2090568.2799557878
2025-05-31 03:00:00,18.21,18.21,-1.8168057427973022e-12,1045284.1399778939,57401.655133327506,2090568.2799557878
2025-05-31 04:00:00,18.22,18.220002001074928,0.11483348696194469,1045571.2236952988,57385.90059614774,2091142.3325571106
2025-05-31 05:00:00,18.24,18.240004002297574,0.22954951043484084,1046145.0974713858,57354.43354834845,2092289.9653932615
2025-05-31 06:00:00,18.22,18.21999599869655,-0.22961843978599084,1045571.0513719209,57385.91004337874,2091142.3323622814
2025-05-31 07:00:00,18.24,18.24000400349919,0.2296184283641058,1046145.0974428311,57354.43354300455,2092289.965267234
2025-05-31 08:00:00,18.27,18.270006004065344,0.34407696292601286,1047005.2898501462,57307.331459944355,2094010.2356233294
2025-05-31 09:00:00,18.28,18.280001999872407,0.11457601759829471,1047291.7298941419,57291.66385766544,2094583.3452122663
